student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,Average,Grade
8914,14,other,public,post graduate,6.7,99.6,no,30-60 min,yes,group study,92.4,100.0,91.4,100.0,a,94.60000000000001,A
8915,18,male,private,high school,5.1,51.3,yes,15-30 min,no,online videos,58.1,50.0,58.5,53.0,e,55.53333333333333,D
8916,17,male,private,graduate,4.8,75.6,yes,30-60 min,no,coaching,73.9,73.2,74.2,74.7,c,73.76666666666667,C
8917,15,male,private,diploma,1.5,86.8,yes,30-60 min,no,textbook,46.4,53.7,36.0,47.5,e,45.36666666666667,D
8918,14,other,private,phd,3.9,55.6,yes,>60 min,yes,notes,54.2,50.4,52.1,53.1,e,52.23333333333333,D
8919,18,female,public,high school,4.1,50.7,yes,30-60 min,yes,notes,57.0,53.4,58.0,47.9,e,56.13333333333333,D
8920,18,male,public,post graduate,4.0,80.8,yes,>60 min,yes,mixed,54.5,88.8,51.7,74.3,c,65.0,C
8921,18,male,public,diploma,2.3,66.9,yes,<15 min,no,group study,34.5,28.8,46.6,39.6,f,36.63333333333333,D
8922,16,female,public,graduate,1.4,74.1,yes,30-60 min,no,notes,53.9,60.3,33.8,50.6,e,49.333333333333336,D
8923,17,female,private,graduate,7.5,81.1,yes,15-30 min,no,group study,98.6,87.3,95.7,96.6,a,93.86666666666666,A
8924,16,male,private,diploma,4.7,69.3,yes,<15 min,no,notes,91.8,62.7,70.9,72.2,c,75.13333333333334,B
8925,16,male,public,high school,7.0,60.7,yes,30-60 min,no,textbook,80.5,76.7,71.5,77.1,c,76.23333333333333,B
8926,15,other,public,diploma,5.5,61.9,yes,30-60 min,no,notes,80.4,72.3,68.6,67.8,d,73.76666666666667,C
8927,15,other,public,graduate,6.7,59.4,yes,>60 min,no,notes,92.5,67.2,100.0,84.1,c,86.56666666666666,B
8928,19,male,public,graduate,2.1,85.8,no,>60 min,yes,online videos,70.7,71.6,56.0,59.4,d,66.10000000000001,C
8929,17,female,public,graduate,1.3,56.7,yes,15-30 min,no,textbook,27.7,18.7,31.4,29.6,f,25.933333333333334,D
8930,15,male,public,graduate,5.1,98.6,yes,>60 min,no,textbook,67.3,53.1,79.1,78.4,c,66.5,C
8931,19,female,private,no formal,4.6,50.2,yes,15-30 min,no,group study,67.7,42.3,48.8,48.1,e,52.93333333333334,D
8932,14,male,private,diploma,1.2,65.2,yes,30-60 min,no,notes,41.0,28.4,36.8,40.2,e,35.4,D
8933,17,other,public,high school,5.1,90.1,yes,<15 min,yes,textbook,80.2,81.9,70.8,81.8,c,77.63333333333334,B
8934,14,other,public,diploma,1.9,54.5,yes,15-30 min,yes,coaching,31.4,43.7,37.7,41.7,e,37.6,D
8935,16,other,public,diploma,1.3,79.4,yes,30-60 min,yes,online videos,41.1,20.7,52.9,34.4,f,38.23333333333333,D
8936,17,male,private,high school,7.9,64.5,yes,15-30 min,yes,notes,52.2,77.2,89.3,79.5,c,72.89999999999999,C
8937,19,other,public,phd,4.7,98.3,yes,15-30 min,yes,online videos,65.4,91.5,76.3,81.3,c,77.73333333333333,B
8938,19,female,private,no formal,3.0,60.9,no,15-30 min,no,mixed,25.0,63.0,58.5,42.1,e,48.833333333333336,D
8939,19,male,public,graduate,1.2,53.5,yes,30-60 min,yes,mixed,20.0,28.7,14.9,31.8,f,21.2,D
8940,15,male,public,diploma,7.4,80.7,yes,30-60 min,yes,online videos,86.5,92.6,90.9,89.8,b,90.0,A
8941,14,other,public,post graduate,7.6,68.8,yes,<15 min,no,mixed,94.6,78.8,70.9,87.8,b,81.43333333333332,B
8942,19,other,public,post graduate,2.4,95.2,yes,30-60 min,yes,textbook,58.7,58.7,76.5,61.2,d,64.63333333333334,C
8943,19,other,public,graduate,3.8,95.7,yes,>60 min,yes,coaching,86.2,88.1,67.5,76.6,c,80.60000000000001,B
8944,15,male,private,post graduate,5.3,89.8,yes,30-60 min,no,coaching,100.0,75.5,89.2,80.0,c,88.23333333333333,B
8945,14,female,private,high school,1.3,56.4,yes,<15 min,yes,textbook,40.2,29.6,47.4,37.7,f,39.06666666666667,D
8946,17,other,public,phd,4.5,82.9,yes,>60 min,yes,coaching,89.3,77.3,89.2,78.8,c,85.26666666666667,B
8947,14,male,public,no formal,2.1,54.6,yes,15-30 min,no,mixed,44.8,28.4,35.6,36.7,f,36.26666666666666,D
8948,14,male,public,post graduate,2.2,51.3,yes,15-30 min,no,coaching,46.2,34.6,19.0,42.1,e,33.26666666666667,D
8949,19,male,private,no formal,5.0,59.9,yes,<15 min,yes,online videos,52.8,67.5,67.4,65.6,d,62.56666666666666,C
8950,16,male,public,high school,2.8,74.7,no,30-60 min,no,online videos,43.5,34.3,40.0,43.4,e,39.266666666666666,D
8951,14,other,public,post graduate,4.6,72.6,yes,>60 min,no,group study,50.9,34.3,57.6,59.6,d,47.599999999999994,D
8952,17,male,private,post graduate,2.5,88.8,no,>60 min,yes,coaching,59.1,48.7,47.8,54.8,e,51.866666666666674,D
8953,16,male,private,graduate,4.2,76.2,yes,15-30 min,yes,coaching,65.9,55.5,52.1,62.1,d,57.833333333333336,D
8954,17,male,private,post graduate,7.5,63.2,yes,30-60 min,yes,notes,72.1,76.6,64.0,76.5,c,70.89999999999999,C
8955,19,other,public,high school,4.1,57.0,yes,15-30 min,yes,coaching,69.2,67.0,64.8,62.0,d,67.0,C
8956,15,female,private,graduate,4.3,78.5,no,15-30 min,no,textbook,56.4,60.1,56.8,59.8,d,57.76666666666667,D
8957,17,other,public,high school,4.2,83.7,yes,<15 min,no,textbook,66.8,55.3,54.0,63.1,d,58.699999999999996,D
8958,18,male,public,diploma,6.9,60.6,yes,15-30 min,no,online videos,68.3,82.0,70.7,79.9,c,73.66666666666667,C
8959,16,female,private,diploma,5.6,81.6,yes,15-30 min,no,coaching,52.4,74.6,60.8,68.0,d,62.6,C
8960,19,other,public,graduate,0.7,93.0,yes,15-30 min,no,notes,49.4,27.1,16.4,34.4,f,30.96666666666667,D
8961,16,other,private,no formal,1.4,62.1,no,<15 min,yes,group study,51.4,37.7,38.6,40.4,e,42.56666666666666,D
8962,16,female,private,no formal,4.8,91.0,yes,<15 min,no,coaching,77.6,90.6,69.0,72.5,c,79.06666666666666,B
8963,19,male,private,no formal,6.2,97.5,yes,<15 min,yes,coaching,82.1,97.1,76.4,90.6,b,85.2,B
8964,17,male,public,high school,1.4,96.8,yes,30-60 min,no,mixed,40.2,63.1,51.6,49.5,e,51.63333333333333,D
8965,19,female,private,graduate,4.3,57.1,yes,<15 min,yes,mixed,46.3,61.5,54.8,59.5,d,54.199999999999996,D
8966,18,female,private,no formal,5.3,52.4,yes,<15 min,yes,notes,66.6,61.4,72.8,67.9,d,66.93333333333334,C
8967,18,male,public,phd,3.5,86.3,no,>60 min,yes,group study,57.2,59.9,65.6,52.9,e,60.9,C
8968,15,male,private,diploma,5.7,69.1,no,15-30 min,yes,notes,73.9,74.2,73.7,78.5,c,73.93333333333334,C
8969,16,female,private,high school,3.1,58.9,no,<15 min,no,textbook,71.1,42.7,69.3,55.8,d,61.03333333333333,C
8970,19,male,public,phd,5.2,72.4,yes,30-60 min,yes,notes,53.4,66.7,73.1,75.3,c,64.39999999999999,C
8971,17,female,private,high school,6.2,77.1,yes,30-60 min,no,mixed,86.2,81.7,85.4,78.0,c,84.43333333333334,B
8972,15,male,private,high school,7.7,58.1,yes,<15 min,yes,mixed,77.1,77.2,84.3,78.3,c,79.53333333333335,B
8973,15,male,public,diploma,5.3,51.9,yes,15-30 min,yes,mixed,72.3,68.0,60.3,71.6,c,66.86666666666667,C
8974,18,male,private,no formal,3.1,89.1,no,>60 min,yes,notes,29.2,53.9,59.3,58.0,d,47.46666666666666,D
8975,15,female,private,post graduate,5.9,72.8,yes,15-30 min,no,online videos,71.5,78.0,81.5,78.8,c,77.0,B
8976,14,male,private,post graduate,6.5,62.2,yes,30-60 min,no,coaching,72.6,97.0,92.7,84.7,c,87.43333333333334,B
8977,18,female,private,diploma,3.6,97.8,yes,>60 min,yes,group study,74.3,42.9,61.6,61.4,d,59.599999999999994,D
8978,15,other,public,phd,3.2,88.0,no,30-60 min,yes,notes,47.8,56.4,54.2,54.0,e,52.79999999999999,D
8979,18,other,public,no formal,1.6,70.1,no,<15 min,no,online videos,12.2,42.4,20.6,31.2,f,25.066666666666663,D
8980,17,other,private,graduate,5.6,63.6,no,30-60 min,yes,textbook,82.9,81.8,82.3,79.7,c,82.33333333333333,B
8981,19,other,private,post graduate,3.8,86.5,yes,30-60 min,yes,online videos,78.1,73.0,56.6,68.3,d,69.23333333333333,C
8982,17,other,public,diploma,1.5,86.2,no,>60 min,no,mixed,60.3,64.4,53.0,53.6,e,59.23333333333333,D
8983,19,other,public,phd,4.7,94.2,no,>60 min,yes,coaching,77.1,68.9,79.7,77.5,c,75.23333333333333,B
8984,19,male,private,diploma,7.9,50.7,yes,30-60 min,no,group study,96.0,89.9,100.0,88.5,b,95.3,A
8985,15,female,private,phd,0.9,81.5,no,15-30 min,yes,mixed,34.7,32.8,25.8,44.7,e,31.099999999999998,D
8986,19,other,public,graduate,4.4,64.1,yes,>60 min,yes,coaching,55.9,60.6,63.1,53.0,e,59.86666666666667,D
8987,18,other,private,high school,7.5,98.7,yes,15-30 min,yes,group study,96.6,100.0,100.0,92.0,b,98.86666666666667,A
8988,14,female,public,post graduate,7.7,51.2,yes,15-30 min,no,coaching,76.0,82.4,75.3,76.0,c,77.89999999999999,B
8989,14,male,private,no formal,3.1,74.4,yes,30-60 min,no,mixed,42.9,37.0,53.0,46.8,e,44.300000000000004,D
8990,15,male,private,high school,1.8,85.5,yes,15-30 min,yes,group study,32.4,67.2,37.7,41.9,e,45.76666666666667,D
8991,14,female,private,post graduate,3.7,87.6,yes,15-30 min,no,group study,64.7,81.6,57.9,70.9,c,68.06666666666668,C
8992,16,other,public,phd,2.9,81.7,yes,30-60 min,yes,mixed,66.6,47.9,69.0,55.8,d,61.166666666666664,C
8993,19,female,public,diploma,4.1,73.6,yes,15-30 min,no,textbook,48.3,57.4,56.6,55.7,d,54.099999999999994,D
8994,16,male,public,graduate,5.0,95.5,yes,15-30 min,no,coaching,82.9,81.9,91.6,86.5,b,85.46666666666665,B
8995,14,other,public,post graduate,6.3,78.8,yes,15-30 min,yes,mixed,87.7,81.5,60.8,81.1,c,76.66666666666667,B
8996,16,female,private,post graduate,5.3,76.1,yes,15-30 min,no,group study,67.8,90.0,82.7,81.4,c,80.16666666666667,B
8997,15,female,private,phd,7.2,92.9,no,30-60 min,no,coaching,79.2,83.7,75.2,87.6,b,79.36666666666667,B
8998,19,other,public,no formal,6.0,72.2,yes,<15 min,no,notes,48.9,55.9,84.5,67.3,d,63.1,C
8999,14,female,private,high school,4.4,80.4,no,>60 min,yes,group study,95.7,61.4,79.0,74.7,c,78.7,B
9000,18,female,private,phd,1.4,66.5,yes,15-30 min,no,mixed,30.5,33.6,40.3,33.8,f,34.8,D
9001,16,other,private,graduate,6.5,60.6,yes,>60 min,no,online videos,83.1,85.3,62.6,77.1,c,76.99999999999999,B
9002,14,female,private,graduate,5.9,73.0,yes,15-30 min,no,notes,95.6,57.1,82.5,73.7,c,78.39999999999999,B
9003,18,female,public,diploma,3.0,66.8,yes,30-60 min,no,online videos,46.1,58.9,61.1,59.7,d,55.36666666666667,D
9004,16,female,public,diploma,2.2,51.9,yes,>60 min,no,mixed,28.3,29.5,39.6,29.4,f,32.46666666666667,D
9005,18,other,private,high school,5.4,74.3,yes,>60 min,no,online videos,63.9,62.9,77.4,69.8,d,68.06666666666666,C
9006,17,male,private,diploma,1.1,82.8,yes,30-60 min,no,notes,39.5,30.0,58.9,42.9,e,42.800000000000004,D
9007,18,male,private,no formal,6.4,52.6,no,15-30 min,no,coaching,82.3,83.8,80.1,82.0,c,82.06666666666666,B
9008,16,other,private,high school,2.2,78.4,yes,15-30 min,yes,mixed,54.9,44.1,49.8,40.8,e,49.6,D
9009,14,female,public,phd,5.0,65.5,yes,30-60 min,yes,textbook,62.4,56.0,56.9,56.6,d,58.43333333333334,D
9010,14,male,private,no formal,2.8,52.0,no,30-60 min,yes,group study,65.2,48.6,37.3,48.7,e,50.366666666666674,D
9011,16,female,public,post graduate,4.1,54.8,yes,30-60 min,no,online videos,51.6,47.2,54.5,50.7,e,51.1,D
9012,16,male,private,no formal,6.5,85.8,yes,<15 min,no,coaching,78.0,81.8,72.9,83.7,c,77.56666666666668,B
9013,18,female,private,post graduate,2.7,77.0,yes,30-60 min,no,group study,70.0,77.3,61.9,58.8,d,69.73333333333333,C
9014,16,male,private,high school,0.7,97.8,yes,15-30 min,yes,mixed,36.3,44.6,35.0,42.3,e,38.63333333333333,D
9015,19,female,public,post graduate,1.1,84.1,yes,30-60 min,yes,group study,46.8,53.9,43.1,46.0,e,47.93333333333333,D
9016,15,other,private,diploma,1.1,98.1,no,15-30 min,no,group study,48.4,34.0,32.0,42.7,e,38.13333333333333,D
9017,16,male,private,post graduate,3.9,64.3,yes,30-60 min,no,mixed,70.2,52.6,78.8,61.3,d,67.2,C
9018,18,other,public,post graduate,1.1,79.1,yes,<15 min,no,mixed,42.7,44.6,35.8,43.4,e,41.03333333333334,D
9019,14,male,private,graduate,3.6,77.9,yes,30-60 min,no,online videos,70.0,55.6,61.0,62.6,d,62.199999999999996,C
9020,15,female,private,post graduate,5.7,76.2,yes,>60 min,no,coaching,73.9,70.8,78.0,80.6,c,74.23333333333333,C
9021,18,other,public,phd,7.1,94.9,yes,<15 min,no,notes,91.1,86.2,94.4,94.4,b,90.56666666666668,A
9022,17,other,public,graduate,2.2,76.4,yes,15-30 min,yes,coaching,47.4,36.9,32.3,42.2,e,38.86666666666667,D
9023,18,male,private,high school,7.1,63.2,yes,>60 min,no,mixed,82.4,100.0,81.4,82.2,c,87.93333333333334,B
9024,17,male,public,no formal,7.8,85.1,yes,15-30 min,no,group study,80.6,100.0,89.2,87.5,b,89.93333333333334,B
9025,19,other,private,graduate,5.2,63.2,yes,30-60 min,yes,group study,81.7,85.1,75.0,73.1,c,80.60000000000001,B
9026,19,other,public,diploma,6.0,54.2,yes,30-60 min,no,coaching,79.0,88.6,90.7,76.9,c,86.10000000000001,B
9027,19,female,public,graduate,4.1,79.4,no,30-60 min,yes,textbook,41.5,64.6,62.8,56.4,d,56.29999999999999,D
9028,14,male,private,post graduate,1.1,56.9,no,30-60 min,no,mixed,37.1,18.5,51.9,32.8,f,35.833333333333336,D
9029,17,female,private,high school,7.7,85.7,no,<15 min,no,notes,97.4,100.0,92.5,92.2,b,96.63333333333333,A
9030,14,female,public,post graduate,7.6,71.9,yes,>60 min,yes,notes,85.9,69.8,85.7,86.4,b,80.46666666666665,B
9031,15,female,private,phd,2.9,93.3,no,30-60 min,no,notes,57.4,70.4,45.2,54.9,e,57.666666666666664,D
9032,15,male,public,high school,2.0,70.2,yes,30-60 min,no,coaching,53.8,47.2,37.0,42.0,e,46.0,D
9033,17,male,private,phd,1.0,69.8,yes,<15 min,yes,notes,25.9,35.3,45.3,43.3,e,35.5,D
9034,16,other,public,phd,4.2,71.4,yes,>60 min,no,notes,73.4,68.8,63.0,64.7,d,68.39999999999999,C
9035,19,male,private,diploma,7.4,85.7,yes,>60 min,yes,group study,75.4,89.9,100.0,100.0,a,88.43333333333334,B
9036,15,other,public,post graduate,0.8,57.8,yes,30-60 min,yes,group study,20.2,25.8,27.1,27.5,f,24.366666666666664,D
9037,17,female,private,phd,5.1,67.1,no,<15 min,no,coaching,54.5,71.8,62.8,72.5,c,63.03333333333333,C
9038,18,female,private,phd,6.8,63.4,yes,>60 min,no,online videos,86.8,69.2,61.2,72.5,c,72.39999999999999,C
9039,19,other,private,diploma,3.3,69.4,yes,15-30 min,no,group study,47.9,69.0,70.4,51.0,e,62.43333333333334,C
9040,15,male,public,graduate,5.1,95.6,yes,15-30 min,yes,mixed,80.2,86.7,84.9,80.5,c,83.93333333333334,B
9041,18,other,private,graduate,3.8,81.6,yes,15-30 min,yes,coaching,61.0,69.9,55.5,64.1,d,62.13333333333333,C
9042,14,male,public,diploma,1.0,75.2,yes,<15 min,no,coaching,36.2,32.9,55.9,37.8,f,41.666666666666664,D
9043,17,female,private,graduate,4.3,56.5,yes,<15 min,no,coaching,63.8,62.6,62.1,65.1,d,62.833333333333336,C
9044,16,female,private,phd,1.2,78.8,yes,15-30 min,yes,mixed,50.8,51.9,25.4,41.9,e,42.699999999999996,D
9045,19,female,public,no formal,5.6,89.9,yes,30-60 min,yes,mixed,91.5,83.6,79.2,88.8,b,84.76666666666667,B
9046,18,male,public,phd,2.8,68.0,yes,30-60 min,yes,online videos,32.0,34.5,37.7,39.6,f,34.733333333333334,D
9047,19,other,public,diploma,6.5,95.1,yes,15-30 min,yes,online videos,80.0,98.4,94.2,97.1,a,90.86666666666667,A
9048,19,male,public,post graduate,4.9,67.6,yes,15-30 min,yes,coaching,71.0,61.8,61.8,59.0,d,64.86666666666667,C
9049,16,female,private,no formal,7.5,58.0,no,>60 min,no,textbook,89.7,82.0,100.0,85.0,b,90.56666666666666,A
9050,18,female,private,phd,6.0,91.4,yes,<15 min,yes,coaching,84.8,84.0,84.3,87.8,b,84.36666666666667,B
9051,14,female,public,diploma,5.9,78.3,yes,<15 min,no,coaching,96.9,73.4,86.8,86.7,b,85.7,B
9052,17,female,private,phd,2.8,75.8,yes,15-30 min,no,notes,70.6,56.2,42.0,48.8,e,56.26666666666667,D
9053,14,other,public,diploma,3.8,96.3,yes,15-30 min,no,online videos,64.3,57.0,64.7,63.8,d,62.0,C
9054,18,other,public,post graduate,6.1,91.2,yes,15-30 min,yes,notes,100.0,92.5,100.0,93.0,b,97.5,A
9055,19,male,private,graduate,5.9,99.6,no,<15 min,yes,textbook,84.5,59.1,70.1,84.1,c,71.23333333333333,C
9056,18,female,private,high school,5.7,84.6,yes,30-60 min,yes,notes,100.0,91.2,63.1,84.2,c,84.76666666666667,B
9057,19,female,private,high school,0.6,79.0,yes,30-60 min,yes,mixed,28.8,38.3,16.2,27.6,f,27.766666666666666,D
9058,15,female,private,graduate,0.6,76.9,yes,15-30 min,no,online videos,22.3,33.7,13.8,26.5,f,23.266666666666666,D
9059,19,other,public,diploma,1.0,67.8,yes,>60 min,yes,online videos,54.3,48.4,42.8,40.8,e,48.5,D
9060,17,female,private,graduate,0.7,59.0,no,<15 min,no,textbook,21.0,17.1,31.0,19.6,f,23.03333333333333,D
9061,18,female,public,post graduate,6.3,91.3,yes,15-30 min,yes,online videos,84.0,100.0,85.5,83.5,c,89.83333333333333,B
9062,18,male,public,post graduate,4.6,50.3,no,15-30 min,yes,notes,59.1,48.2,56.8,50.5,e,54.70000000000001,D
9063,17,female,public,no formal,4.3,94.4,yes,15-30 min,no,coaching,74.1,89.7,75.9,74.9,c,79.9,B
9064,15,female,private,diploma,1.1,63.1,yes,<15 min,yes,group study,12.7,25.3,26.6,30.2,f,21.53333333333333,D
9065,17,female,public,no formal,6.3,62.0,yes,>60 min,no,textbook,67.3,89.0,73.0,70.7,c,76.43333333333334,B
9066,17,other,private,graduate,1.2,50.4,yes,30-60 min,yes,coaching,30.9,37.7,23.2,37.0,f,30.599999999999998,D
9067,19,male,public,graduate,2.2,68.0,yes,>60 min,no,notes,26.6,26.2,58.6,35.2,f,37.13333333333333,D
9068,16,male,private,phd,6.6,54.4,yes,15-30 min,yes,notes,79.3,47.4,66.8,68.7,d,64.5,C
9069,17,female,public,diploma,5.7,59.2,yes,30-60 min,yes,notes,66.7,66.6,66.7,71.5,c,66.66666666666667,C
9070,17,male,private,diploma,1.2,84.4,yes,30-60 min,no,coaching,30.4,44.7,26.6,35.1,f,33.9,D
9071,14,other,private,graduate,1.1,70.8,yes,30-60 min,yes,mixed,41.1,34.0,41.6,41.8,e,38.9,D
9072,14,other,private,no formal,3.5,50.5,yes,15-30 min,no,online videos,57.9,39.0,58.6,54.6,e,51.833333333333336,D
9073,14,female,public,no formal,5.0,65.8,no,30-60 min,no,coaching,80.1,73.5,76.6,75.3,c,76.73333333333333,B
9074,17,female,private,post graduate,2.4,50.3,no,30-60 min,yes,notes,47.5,62.6,46.3,45.9,e,52.133333333333326,D
9075,16,male,public,high school,4.9,95.8,yes,<15 min,no,group study,84.7,99.8,77.1,83.1,c,87.2,B
9076,19,female,public,diploma,3.2,93.0,yes,<15 min,no,coaching,44.3,23.1,56.7,55.8,d,41.36666666666667,D
9077,18,other,public,phd,4.9,67.7,no,>60 min,yes,mixed,61.8,62.8,76.1,56.9,d,66.89999999999999,C
9078,14,other,public,high school,5.9,62.0,yes,30-60 min,no,mixed,62.1,76.6,67.7,71.8,c,68.8,C
9079,14,other,public,phd,6.8,55.3,yes,30-60 min,yes,notes,92.9,67.0,92.9,81.4,c,84.26666666666667,B
9080,16,female,private,graduate,2.0,85.3,yes,<15 min,no,textbook,39.0,41.4,38.1,41.8,e,39.5,D
9081,19,female,private,high school,1.1,56.0,yes,>60 min,yes,coaching,26.8,57.9,39.3,39.8,f,41.333333333333336,D
9082,14,male,public,phd,1.4,83.5,yes,>60 min,no,textbook,48.0,49.4,56.1,45.8,e,51.166666666666664,D
9083,15,other,public,graduate,1.7,62.9,yes,15-30 min,yes,group study,41.5,46.6,9.3,33.7,f,32.46666666666666,D
9084,14,other,private,high school,2.9,86.5,yes,>60 min,no,notes,60.3,50.6,70.6,63.7,d,60.5,C
9085,16,female,public,diploma,0.7,69.7,no,30-60 min,yes,textbook,32.9,35.4,17.8,26.4,f,28.7,D
9086,19,other,private,diploma,6.7,56.8,no,30-60 min,yes,mixed,80.9,65.8,66.2,66.7,d,70.96666666666665,C
9087,18,male,private,phd,6.9,63.9,no,<15 min,yes,notes,79.8,73.1,79.1,76.5,c,77.33333333333333,B
9088,16,male,private,diploma,5.8,84.5,yes,<15 min,yes,mixed,69.9,74.5,95.5,82.8,c,79.96666666666667,B
9089,14,female,public,no formal,3.2,84.3,yes,15-30 min,yes,coaching,63.2,57.4,65.0,63.4,d,61.86666666666667,C
9090,16,male,public,post graduate,5.8,79.9,yes,15-30 min,no,mixed,69.6,74.8,77.8,74.5,c,74.06666666666666,C
9091,17,male,private,post graduate,4.8,66.2,no,30-60 min,yes,online videos,35.5,49.3,44.2,54.9,e,43.0,D
9092,15,other,private,diploma,5.5,81.8,yes,<15 min,no,coaching,64.9,87.4,67.6,78.6,c,73.3,C
9093,18,female,public,phd,1.2,52.1,yes,<15 min,no,group study,48.7,9.5,32.7,30.5,f,30.3,D
9094,19,female,private,diploma,7.1,80.2,yes,<15 min,yes,textbook,84.4,97.7,93.9,88.1,b,92.0,A
9095,15,other,private,high school,3.1,89.1,yes,30-60 min,yes,notes,60.1,44.8,73.4,62.1,d,59.43333333333334,D
9096,15,female,private,post graduate,2.5,56.9,yes,30-60 min,yes,mixed,27.9,31.5,44.3,40.2,e,34.56666666666666,D
9097,14,female,private,no formal,3.4,90.8,no,>60 min,yes,online videos,91.9,80.8,65.3,71.8,c,79.33333333333333,B
9098,18,female,private,phd,2.4,95.3,no,30-60 min,yes,mixed,69.1,74.5,66.0,65.1,d,69.86666666666666,C
9099,16,female,public,post graduate,8.0,98.0,yes,<15 min,no,mixed,96.6,100.0,94.8,100.0,a,97.13333333333333,A
9100,15,other,public,high school,5.3,51.5,yes,30-60 min,no,mixed,67.1,68.9,49.9,59.2,d,61.96666666666667,C
9101,15,female,private,no formal,7.2,94.8,no,<15 min,yes,coaching,100.0,92.5,82.4,89.7,b,91.63333333333333,A
9102,14,female,private,graduate,7.6,53.2,yes,<15 min,no,notes,62.2,81.0,68.7,82.8,c,70.63333333333333,C
9103,16,female,public,graduate,4.9,69.0,yes,<15 min,no,mixed,83.6,67.7,61.2,71.4,c,70.83333333333333,C
9104,18,male,public,post graduate,6.5,77.4,yes,<15 min,no,coaching,74.2,81.9,67.6,83.1,c,74.56666666666668,C
9105,15,male,public,high school,7.3,61.1,yes,>60 min,no,group study,75.3,92.4,99.4,91.7,b,89.03333333333335,B
9106,14,male,private,high school,1.6,67.2,yes,15-30 min,yes,online videos,56.1,33.0,22.2,35.7,f,37.1,D
9107,16,male,private,diploma,2.5,95.4,no,15-30 min,yes,coaching,55.5,43.7,44.8,52.1,e,48.0,D
9108,18,female,public,post graduate,3.5,58.8,yes,15-30 min,no,coaching,47.7,38.8,48.2,54.3,e,44.9,D
9109,16,other,public,phd,5.2,76.9,yes,<15 min,no,notes,87.9,59.9,74.3,69.2,d,74.03333333333335,C
9110,15,other,public,diploma,6.3,91.3,yes,<15 min,yes,notes,80.7,95.6,87.9,85.4,b,88.06666666666668,B
9111,14,other,public,no formal,3.1,62.1,yes,>60 min,yes,coaching,45.8,53.5,58.0,55.9,d,52.43333333333334,D
9112,18,female,public,no formal,6.8,96.8,yes,>60 min,yes,textbook,96.9,82.7,71.0,88.0,b,83.53333333333335,B
9113,19,male,public,graduate,5.4,99.0,yes,>60 min,no,textbook,68.5,93.7,86.0,84.4,c,82.73333333333333,B
9114,18,female,public,no formal,3.3,63.3,yes,<15 min,yes,mixed,60.1,58.8,55.0,59.7,d,57.96666666666667,D
9115,17,other,private,post graduate,5.6,73.7,yes,30-60 min,no,textbook,54.4,73.0,58.7,68.8,d,62.03333333333334,C
9116,18,other,private,no formal,6.9,50.6,yes,15-30 min,yes,textbook,68.5,75.8,76.3,79.6,c,73.53333333333335,C
9117,16,other,public,diploma,3.0,98.0,no,>60 min,no,notes,68.4,59.5,55.5,62.6,d,61.13333333333333,C
9118,14,female,private,post graduate,3.4,56.9,yes,>60 min,yes,notes,37.8,36.3,25.6,47.5,e,33.23333333333333,D
